from	to	value
Glass Onion	Oh! Darling	told
Glass Onion	While My Guitar Gently Weeps (Ft. Eric Clapton)	told
Glass Onion	Yellow Submarine	told
Got to Get You into My Life	Lovely Rita	told
Got to Get You into My Life	Norwegian Wood (This Bird Has Flown)	told
Got to Get You into My Life	Oh! Darling	told
Got to Get You into My Life	While My Guitar Gently Weeps (Ft. Eric Clapton)	told
Got to Get You into My Life	Yellow Submarine	told
Lovely Rita	Norwegian Wood (This Bird Has Flown)	told
Lovely Rita	Oh! Darling	told
Lovely Rita	While My Guitar Gently Weeps (Ft. Eric Clapton)	told
Lovely Rita	Yellow Submarine	told
Norwegian Wood (This Bird Has Flown)	Oh! Darling	told
Norwegian Wood (This Bird Has Flown)	While My Guitar Gently Weeps (Ft. Eric Clapton)	told
Norwegian Wood (This Bird Has Flown)	Yellow Submarine	told
Oh! Darling	While My Guitar Gently Weeps (Ft. Eric Clapton)	told
Oh! Darling	Yellow Submarine	told
While My Guitar Gently Weeps (Ft. Eric Clapton)	Yellow Submarine	told
Being for the Benefit of Mr. Kite!	Don't Pass Me By	tonight
Being for the Benefit of Mr. Kite!	The End	tonight
Don't Pass Me By	The End	tonight
Come Together	Helter Skelter	top
Come Together	She's Leaving Home	top
Helter Skelter	She's Leaving Home	top
Good Day Sunshine	Happiness is a Warm Gun	touch
Good Day Sunshine	Julia	touch
Happiness is a Warm Gun	Julia	touch
Good Morning Good Morning	Rocky Raccoon	town
Good Morning Good Morning	Yellow Submarine	town
Rocky Raccoon	Yellow Submarine	town
I'm Looking Through You	She's Leaving Home	treat
I'm Looking Through You	What Goes On	treat
She's Leaving Home	What Goes On	treat
Got to Get You into My Life	You Never Give Me Your Money	true
Happiness is a Warm Gun	Wait	trust
Ob-La-Di, Ob-La-Da	Sgt. Pepper's Lonely Hearts Club Band	twenty
Doctor Robert	Girl	understand
Doctor Robert	I Want to Tell You	understand
Doctor Robert	Michelle	understand
Doctor Robert	She Said She Said	understand
Girl	I Want to Tell You	understand
Girl	Michelle	understand
Girl	She Said She Said	understand
I Want to Tell You	Michelle	understand
I Want to Tell You	She Said She Said	understand
Michelle	She Said She Said	understand
Drive My Car	Girl	understood
I Want to Tell You	What Goes On	unkind
Nowhere Man	When I'm Sixty-Four	view
I'm Looking Through You	Revolution 9 (Ft. Yoko Ono)	voice
I Want to Tell You	I Will	wait
I Want to Tell You	Revolution 1	wait
I Want to Tell You	Wait	wait
I Will	Revolution 1	wait
I Will	Wait	wait
Revolution 1	Wait	wait
Blackbird	Don't Pass Me By	waiting
Blackbird	I'm Only Sleeping	waiting
Blackbird	Lucy in the Sky with Diamonds	waiting
Blackbird	Ob-La-Di, Ob-La-Da	waiting
Blackbird	Sexy Sadie	waiting
Blackbird	She's Leaving Home	waiting
Blackbird	What Goes On	waiting
Blackbird	Within You Without You	waiting
Don't Pass Me By	I'm Only Sleeping	waiting
Don't Pass Me By	Lucy in the Sky with Diamonds	waiting
Don't Pass Me By	Ob-La-Di, Ob-La-Da	waiting
Don't Pass Me By	Sexy Sadie	waiting
Don't Pass Me By	She's Leaving Home	waiting
Don't Pass Me By	What Goes On	waiting
Don't Pass Me By	Within You Without You	waiting
I'm Only Sleeping	Lucy in the Sky with Diamonds	waiting
I'm Only Sleeping	Ob-La-Di, Ob-La-Da	waiting
I'm Only Sleeping	Sexy Sadie	waiting
I'm Only Sleeping	She's Leaving Home	waiting
I'm Only Sleeping	What Goes On	waiting
I'm Only Sleeping	Within You Without You	waiting
Lucy in the Sky with Diamonds	Ob-La-Di, Ob-La-Da	waiting
Lucy in the Sky with Diamonds	Sexy Sadie	waiting
Lucy in the Sky with Diamonds	She's Leaving Home	waiting
Lucy in the Sky with Diamonds	What Goes On	waiting
Lucy in the Sky with Diamonds	Within You Without You	waiting
Ob-La-Di, Ob-La-Da	Sexy Sadie	waiting
Ob-La-Di, Ob-La-Da	She's Leaving Home	waiting
Ob-La-Di, Ob-La-Da	What Goes On	waiting
Ob-La-Di, Ob-La-Da	Within You Without You	waiting
Sexy Sadie	She's Leaving Home	waiting
Sexy Sadie	What Goes On	waiting
Sexy Sadie	Within You Without You	waiting
She's Leaving Home	What Goes On	waiting
She's Leaving Home	Within You Without You	waiting
What Goes On	Within You Without You	waiting
Eleanor Rigby	Maxwell's Silver Hammer	waits
Good Day Sunshine	Good Morning Good Morning	walk
Good Day Sunshine	Taxman	walk
Good Day Sunshine	With a Little Help from My Friends	walk
Good Morning Good Morning	Taxman	walk
Good Morning Good Morning	With a Little Help from My Friends	walk
Taxman	With a Little Help from My Friends	walk
Rocky Raccoon	What Goes On	walked
If I Needed Someone	Within You Without You	wall
Come Together	Glass Onion	walrus
Drive My Car	Revolution 1	wanna
Back in the U.S.S.R.	Happiness is a Warm Gun	warm
Back in the U.S.S.R.	Octopus's Garden	warm
Happiness is a Warm Gun	Octopus's Garden	warm
Long, Long, Long	When I'm Sixty-Four	wasting
Good Morning Good Morning	Here, There and Everywhere	watching
Good Morning Good Morning	Why Don't We Do It in the Road?	watching
Here, There and Everywhere	Why Don't We Do It in the Road?	watching
Octopus's Garden	Yellow Submarine	waves
Eleanor Rigby	Revolution 9 (Ft. Yoko Ono)	wearing
Lovely Rita	Piggies	white
Good Morning Good Morning	Happiness is a Warm Gun	wife
Good Morning Good Morning	Revolution 9 (Ft. Yoko Ono)	wife
Good Morning Good Morning	She's Leaving Home	wife
Happiness is a Warm Gun	Revolution 9 (Ft. Yoko Ono)	wife
Happiness is a Warm Gun	She's Leaving Home	wife
Revolution 9 (Ft. Yoko Ono)	She's Leaving Home	wife
Fixing a Hole	Lovely Rita	win
Because	Dear Prudence	wind
Because	Honey Pie	wind
Dear Prudence	Honey Pie	wind
Eleanor Rigby	Happiness is a Warm Gun	window
Eleanor Rigby	I'm Only Sleeping	window
Eleanor Rigby	She Came in Through the Bathroom Window	window
Happiness is a Warm Gun	I'm Only Sleeping	window
Happiness is a Warm Gun	She Came in Through the Bathroom Window	window
I'm Only Sleeping	She Came in Through the Bathroom Window	window
Her Majesty	Norwegian Wood (This Bird Has Flown)	wine
Her Majesty	When I'm Sixty-Four	wine
Norwegian Wood (This Bird Has Flown)	When I'm Sixty-Four	wine
Blackbird	Revolution 9 (Ft. Yoko Ono)	wings
I'm So Tired	Lovely Rita	wink
Getting Better	Rocky Raccoon	woman
Birthday	Everybody's Got Something to Hide Except Me and My Monkey	woo
Birthday	Helter Skelter	woo
Birthday	Oh! Darling	woo
Birthday	Sexy Sadie	woo
Birthday	Yer Blues	woo
Everybody's Got Something to Hide Except Me and My Monkey	Helter Skelter	woo
Everybody's Got Something to Hide Except Me and My Monkey	Oh! Darling	woo
Everybody's Got Something to Hide Except Me and My Monkey	Sexy Sadie	woo
Everybody's Got Something to Hide Except Me and My Monkey	Yer Blues	woo
Helter Skelter	Oh! Darling	woo
Helter Skelter	Sexy Sadie	woo
Helter Skelter	Yer Blues	woo
Oh! Darling	Sexy Sadie	woo
Oh! Darling	Yer Blues	woo
Sexy Sadie	Yer Blues	woo
Getting Better	The Word	word
Getting Better	Think for Yourself	word
Getting Better	When I'm Sixty-Four	word
The Word	Think for Yourself	word
The Word	When I'm Sixty-Four	word
Think for Yourself	When I'm Sixty-Four	word
Eleanor Rigby	For No One	words
Eleanor Rigby	I Want to Tell You	words
Eleanor Rigby	I'm Looking Through You	words
Eleanor Rigby	Maxwell's Silver Hammer	words
Eleanor Rigby	Michelle	words
For No One	I Want to Tell You	words
For No One	I'm Looking Through You	words
For No One	Maxwell's Silver Hammer	words
For No One	Michelle	words
I Want to Tell You	I'm Looking Through You	words
I Want to Tell You	Maxwell's Silver Hammer	words
I Want to Tell You	Michelle	words
I'm Looking Through You	Maxwell's Silver Hammer	words
I'm Looking Through You	Michelle	words
Maxwell's Silver Hammer	Michelle	words
Because	Being for the Benefit of Mr. Kite!	world
Because	I'm Only Sleeping	world
Because	Nowhere Man	world
Because	Polythene Pam	world
Because	Revolution 1	world
Because	Sexy Sadie	world
Because	While My Guitar Gently Weeps (Ft. Eric Clapton)	world
Because	Within You Without You	world
Being for the Benefit of Mr. Kite!	I'm Only Sleeping	world
Being for the Benefit of Mr. Kite!	Nowhere Man	world
Being for the Benefit of Mr. Kite!	Polythene Pam	world
Being for the Benefit of Mr. Kite!	Revolution 1	world
Being for the Benefit of Mr. Kite!	Sexy Sadie	world
Being for the Benefit of Mr. Kite!	While My Guitar Gently Weeps (Ft. Eric Clapton)	world
Being for the Benefit of Mr. Kite!	Within You Without You	world
I'm Only Sleeping	Nowhere Man	world
I'm Only Sleeping	Polythene Pam	world
I'm Only Sleeping	Revolution 1	world
I'm Only Sleeping	Sexy Sadie	world
I'm Only Sleeping	While My Guitar Gently Weeps (Ft. Eric Clapton)	world
I'm Only Sleeping	Within You Without You	world
Nowhere Man	Polythene Pam	world
Nowhere Man	Revolution 1	world
Nowhere Man	Sexy Sadie	world
Nowhere Man	While My Guitar Gently Weeps (Ft. Eric Clapton)	world
Nowhere Man	Within You Without You	world
Polythene Pam	Revolution 1	world
Polythene Pam	Sexy Sadie	world
Polythene Pam	While My Guitar Gently Weeps (Ft. Eric Clapton)	world
Polythene Pam	Within You Without You	world
Revolution 1	Sexy Sadie	world
Revolution 1	While My Guitar Gently Weeps (Ft. Eric Clapton)	world
Revolution 1	Within You Without You	world
Sexy Sadie	While My Guitar Gently Weeps (Ft. Eric Clapton)	world
Sexy Sadie	Within You Without You	world
While My Guitar Gently Weeps (Ft. Eric Clapton)	Within You Without You	world
Fixing a Hole	Nowhere Man	worry
Fixing a Hole	With a Little Help from My Friends	worry
Nowhere Man	With a Little Help from My Friends	worry
Getting Better	Piggies	worse
Getting Better	Revolution 9 (Ft. Yoko Ono)	worse
Piggies	Revolution 9 (Ft. Yoko Ono)	worse
Eleanor Rigby	Maxwell's Silver Hammer	writing
Fixing a Hole	She Said She Said	wrong
Fixing a Hole	She's Leaving Home	wrong
She Said She Said	She's Leaving Home	wrong
Back in the U.S.S.R.	Birthday	yeah
Back in the U.S.S.R.	Come Together	yeah
Back in the U.S.S.R.	Drive My Car	yeah
Back in the U.S.S.R.	Everybody's Got Something to Hide Except Me and My Monkey	yeah
Back in the U.S.S.R.	Glass Onion	yeah
Back in the U.S.S.R.	Happiness is a Warm Gun	yeah
Back in the U.S.S.R.	Helter Skelter	yeah
Back in the U.S.S.R.	Her Majesty	yeah
Back in the U.S.S.R.	Honey Pie	yeah
Back in the U.S.S.R.	I Want You (She's So Heavy)	yeah
Back in the U.S.S.R.	I'm Looking Through You	yeah
Back in the U.S.S.R.	Ob-La-Di, Ob-La-Da	yeah
Back in the U.S.S.R.	Polythene Pam	yeah
Back in the U.S.S.R.	She Came in Through the Bathroom Window	yeah
Back in the U.S.S.R.	Taxman	yeah
Back in the U.S.S.R.	The End	yeah
Back in the U.S.S.R.	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Back in the U.S.S.R.	Yer Blues	yeah
Birthday	Come Together	yeah
Birthday	Drive My Car	yeah
Birthday	Everybody's Got Something to Hide Except Me and My Monkey	yeah
Birthday	Glass Onion	yeah
Birthday	Happiness is a Warm Gun	yeah
Birthday	Helter Skelter	yeah
Birthday	Her Majesty	yeah
Birthday	Honey Pie	yeah
Birthday	I Want You (She's So Heavy)	yeah
Birthday	I'm Looking Through You	yeah
Birthday	Ob-La-Di, Ob-La-Da	yeah
Birthday	Polythene Pam	yeah
Birthday	She Came in Through the Bathroom Window	yeah
Birthday	Taxman	yeah
Birthday	The End	yeah
Birthday	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Birthday	Yer Blues	yeah
Come Together	Drive My Car	yeah
Come Together	Everybody's Got Something to Hide Except Me and My Monkey	yeah
Come Together	Glass Onion	yeah
Come Together	Happiness is a Warm Gun	yeah
Come Together	Helter Skelter	yeah
Come Together	Her Majesty	yeah
Come Together	Honey Pie	yeah
Come Together	I Want You (She's So Heavy)	yeah
Come Together	I'm Looking Through You	yeah
Come Together	Ob-La-Di, Ob-La-Da	yeah
Come Together	Polythene Pam	yeah
Come Together	She Came in Through the Bathroom Window	yeah
Come Together	Taxman	yeah
Come Together	The End	yeah
Come Together	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Come Together	Yer Blues	yeah
Drive My Car	Everybody's Got Something to Hide Except Me and My Monkey	yeah
Drive My Car	Glass Onion	yeah
Drive My Car	Happiness is a Warm Gun	yeah
Drive My Car	Helter Skelter	yeah
Drive My Car	Her Majesty	yeah
Drive My Car	Honey Pie	yeah
Drive My Car	I Want You (She's So Heavy)	yeah
Drive My Car	I'm Looking Through You	yeah
Drive My Car	Ob-La-Di, Ob-La-Da	yeah
Drive My Car	Polythene Pam	yeah
Drive My Car	She Came in Through the Bathroom Window	yeah
Drive My Car	Taxman	yeah
Drive My Car	The End	yeah
Drive My Car	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Drive My Car	Yer Blues	yeah
Everybody's Got Something to Hide Except Me and My Monkey	Glass Onion	yeah
Everybody's Got Something to Hide Except Me and My Monkey	Happiness is a Warm Gun	yeah
Everybody's Got Something to Hide Except Me and My Monkey	Helter Skelter	yeah
Everybody's Got Something to Hide Except Me and My Monkey	Her Majesty	yeah
Everybody's Got Something to Hide Except Me and My Monkey	Honey Pie	yeah
Everybody's Got Something to Hide Except Me and My Monkey	I Want You (She's So Heavy)	yeah
Everybody's Got Something to Hide Except Me and My Monkey	I'm Looking Through You	yeah
Everybody's Got Something to Hide Except Me and My Monkey	Ob-La-Di, Ob-La-Da	yeah
Everybody's Got Something to Hide Except Me and My Monkey	Polythene Pam	yeah
Everybody's Got Something to Hide Except Me and My Monkey	She Came in Through the Bathroom Window	yeah
Everybody's Got Something to Hide Except Me and My Monkey	Taxman	yeah
Everybody's Got Something to Hide Except Me and My Monkey	The End	yeah
Everybody's Got Something to Hide Except Me and My Monkey	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Everybody's Got Something to Hide Except Me and My Monkey	Yer Blues	yeah
Glass Onion	Happiness is a Warm Gun	yeah
Glass Onion	Helter Skelter	yeah
Glass Onion	Her Majesty	yeah
Glass Onion	Honey Pie	yeah
Glass Onion	I Want You (She's So Heavy)	yeah
Glass Onion	I'm Looking Through You	yeah
Glass Onion	Ob-La-Di, Ob-La-Da	yeah
Glass Onion	Polythene Pam	yeah
Glass Onion	She Came in Through the Bathroom Window	yeah
Glass Onion	Taxman	yeah
Glass Onion	The End	yeah
Glass Onion	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Glass Onion	Yer Blues	yeah
Happiness is a Warm Gun	Helter Skelter	yeah
Happiness is a Warm Gun	Her Majesty	yeah
Happiness is a Warm Gun	Honey Pie	yeah
Happiness is a Warm Gun	I Want You (She's So Heavy)	yeah
Happiness is a Warm Gun	I'm Looking Through You	yeah
Happiness is a Warm Gun	Ob-La-Di, Ob-La-Da	yeah
Happiness is a Warm Gun	Polythene Pam	yeah
Happiness is a Warm Gun	She Came in Through the Bathroom Window	yeah
Happiness is a Warm Gun	Taxman	yeah
Happiness is a Warm Gun	The End	yeah
Happiness is a Warm Gun	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Happiness is a Warm Gun	Yer Blues	yeah
Helter Skelter	Her Majesty	yeah
Helter Skelter	Honey Pie	yeah
Helter Skelter	I Want You (She's So Heavy)	yeah
Helter Skelter	I'm Looking Through You	yeah
Helter Skelter	Ob-La-Di, Ob-La-Da	yeah
Helter Skelter	Polythene Pam	yeah
Helter Skelter	She Came in Through the Bathroom Window	yeah
Helter Skelter	Taxman	yeah
Helter Skelter	The End	yeah
Helter Skelter	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Helter Skelter	Yer Blues	yeah
Her Majesty	Honey Pie	yeah
Her Majesty	I Want You (She's So Heavy)	yeah
Her Majesty	I'm Looking Through You	yeah
Her Majesty	Ob-La-Di, Ob-La-Da	yeah
Her Majesty	Polythene Pam	yeah
Her Majesty	She Came in Through the Bathroom Window	yeah
Her Majesty	Taxman	yeah
Her Majesty	The End	yeah
Her Majesty	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Her Majesty	Yer Blues	yeah
Honey Pie	I Want You (She's So Heavy)	yeah
Honey Pie	I'm Looking Through You	yeah
Honey Pie	Ob-La-Di, Ob-La-Da	yeah
Honey Pie	Polythene Pam	yeah
Honey Pie	She Came in Through the Bathroom Window	yeah
Honey Pie	Taxman	yeah
Honey Pie	The End	yeah
Honey Pie	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Honey Pie	Yer Blues	yeah
I Want You (She's So Heavy)	I'm Looking Through You	yeah
I Want You (She's So Heavy)	Ob-La-Di, Ob-La-Da	yeah
I Want You (She's So Heavy)	Polythene Pam	yeah
I Want You (She's So Heavy)	She Came in Through the Bathroom Window	yeah
I Want You (She's So Heavy)	Taxman	yeah
I Want You (She's So Heavy)	The End	yeah
I Want You (She's So Heavy)	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
I Want You (She's So Heavy)	Yer Blues	yeah
I'm Looking Through You	Ob-La-Di, Ob-La-Da	yeah
I'm Looking Through You	Polythene Pam	yeah
I'm Looking Through You	She Came in Through the Bathroom Window	yeah
I'm Looking Through You	Taxman	yeah
I'm Looking Through You	The End	yeah
I'm Looking Through You	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
I'm Looking Through You	Yer Blues	yeah
Ob-La-Di, Ob-La-Da	Polythene Pam	yeah
Ob-La-Di, Ob-La-Da	She Came in Through the Bathroom Window	yeah
Ob-La-Di, Ob-La-Da	Taxman	yeah
Ob-La-Di, Ob-La-Da	The End	yeah
Ob-La-Di, Ob-La-Da	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Ob-La-Di, Ob-La-Da	Yer Blues	yeah
Polythene Pam	She Came in Through the Bathroom Window	yeah
Polythene Pam	Taxman	yeah
Polythene Pam	The End	yeah
Polythene Pam	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Polythene Pam	Yer Blues	yeah
She Came in Through the Bathroom Window	Taxman	yeah
She Came in Through the Bathroom Window	The End	yeah
She Came in Through the Bathroom Window	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
She Came in Through the Bathroom Window	Yer Blues	yeah
Taxman	The End	yeah
Taxman	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
Taxman	Yer Blues	yeah
The End	While My Guitar Gently Weeps (Ft. Eric Clapton)	yeah
The End	Yer Blues	yeah
While My Guitar Gently Weeps (Ft. Eric Clapton)	Yer Blues	yeah
Lucy in the Sky with Diamonds	Revolution 9 (Ft. Yoko Ono)	yellow
Lucy in the Sky with Diamonds	Yellow Submarine	yellow
Lucy in the Sky with Diamonds	You Never Give Me Your Money	yellow
