from	to	value
Forward (Ft. James Blake)	Suga Mama	time
Forward (Ft. James Blake)	The Closer I Get to You (Ft. Luther Vandross)	time
Forward (Ft. James Blake)	Upgrade U (Ft. JAY-Z)	time
Forward (Ft. James Blake)	Video Phone	time
Forward (Ft. James Blake)	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Forward (Ft. James Blake)	What's It Gonna Be	time
Forward (Ft. James Blake)	Work It Out	time
Forward (Ft. James Blake)	XO	time
Forward (Ft. James Blake)	Yes	time
Freakum Dress	Get Me Bodied	time
Freakum Dress	Gift from Virgo	time
Freakum Dress	Hello	time
Freakum Dress	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	time
Freakum Dress	I Can't Take No More	time
Freakum Dress	I Miss You	time
Freakum Dress	I Was Here	time
Freakum Dress	Irreplaceable	time
Freakum Dress	Kitty Kat	time
Freakum Dress	Lay Up Under Me	time
Freakum Dress	Listen	time
Freakum Dress	Love on Top	time
Freakum Dress	Me, Myself and I	time
Freakum Dress	Mine (Ft. Drake)	time
Freakum Dress	Partition	time
Freakum Dress	Poison	time
Freakum Dress	Pretty Hurts	time
Freakum Dress	Resentment	time
Freakum Dress	Ring the Alarm	time
Freakum Dress	Run the World (Girls)	time
Freakum Dress	Scared of Lonely	time
Freakum Dress	Schoolin' Life	time
Freakum Dress	Sorry	time
Freakum Dress	Suga Mama	time
Freakum Dress	The Closer I Get to You (Ft. Luther Vandross)	time
Freakum Dress	Upgrade U (Ft. JAY-Z)	time
Freakum Dress	Video Phone	time
Freakum Dress	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Freakum Dress	What's It Gonna Be	time
Freakum Dress	Work It Out	time
Freakum Dress	XO	time
Freakum Dress	Yes	time
Get Me Bodied	Gift from Virgo	time
Get Me Bodied	Hello	time
Get Me Bodied	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	time
Get Me Bodied	I Can't Take No More	time
Get Me Bodied	I Miss You	time
Get Me Bodied	I Was Here	time
Get Me Bodied	Irreplaceable	time
Get Me Bodied	Kitty Kat	time
Get Me Bodied	Lay Up Under Me	time
Get Me Bodied	Listen	time
Get Me Bodied	Love on Top	time
Get Me Bodied	Me, Myself and I	time
Get Me Bodied	Mine (Ft. Drake)	time
Get Me Bodied	Partition	time
Get Me Bodied	Poison	time
Get Me Bodied	Pretty Hurts	time
Get Me Bodied	Resentment	time
Get Me Bodied	Ring the Alarm	time
Get Me Bodied	Run the World (Girls)	time
Get Me Bodied	Scared of Lonely	time
Get Me Bodied	Schoolin' Life	time
Get Me Bodied	Sorry	time
Get Me Bodied	Suga Mama	time
Get Me Bodied	The Closer I Get to You (Ft. Luther Vandross)	time
Get Me Bodied	Upgrade U (Ft. JAY-Z)	time
Get Me Bodied	Video Phone	time
Get Me Bodied	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Get Me Bodied	What's It Gonna Be	time
Get Me Bodied	Work It Out	time
Get Me Bodied	XO	time
Get Me Bodied	Yes	time
Gift from Virgo	Hello	time
Gift from Virgo	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	time
Gift from Virgo	I Can't Take No More	time
Gift from Virgo	I Miss You	time
Gift from Virgo	I Was Here	time
Gift from Virgo	Irreplaceable	time
Gift from Virgo	Kitty Kat	time
Gift from Virgo	Lay Up Under Me	time
Gift from Virgo	Listen	time
Gift from Virgo	Love on Top	time
Gift from Virgo	Me, Myself and I	time
Gift from Virgo	Mine (Ft. Drake)	time
Gift from Virgo	Partition	time
Gift from Virgo	Poison	time
Gift from Virgo	Pretty Hurts	time
Gift from Virgo	Resentment	time
Gift from Virgo	Ring the Alarm	time
Gift from Virgo	Run the World (Girls)	time
Gift from Virgo	Scared of Lonely	time
Gift from Virgo	Schoolin' Life	time
Gift from Virgo	Sorry	time
Gift from Virgo	Suga Mama	time
Gift from Virgo	The Closer I Get to You (Ft. Luther Vandross)	time
Gift from Virgo	Upgrade U (Ft. JAY-Z)	time
Gift from Virgo	Video Phone	time
Gift from Virgo	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Gift from Virgo	What's It Gonna Be	time
Gift from Virgo	Work It Out	time
Gift from Virgo	XO	time
Gift from Virgo	Yes	time
Hello	Hip Hop Star (Ft. Big Boi & Sleepy Brown)	time
Hello	I Can't Take No More	time
Hello	I Miss You	time
Hello	I Was Here	time
Hello	Irreplaceable	time
Hello	Kitty Kat	time
Hello	Lay Up Under Me	time
Hello	Listen	time
Hello	Love on Top	time
Hello	Me, Myself and I	time
Hello	Mine (Ft. Drake)	time
Hello	Partition	time
Hello	Poison	time
Hello	Pretty Hurts	time
Hello	Resentment	time
Hello	Ring the Alarm	time
Hello	Run the World (Girls)	time
Hello	Scared of Lonely	time
Hello	Schoolin' Life	time
Hello	Sorry	time
Hello	Suga Mama	time
Hello	The Closer I Get to You (Ft. Luther Vandross)	time
Hello	Upgrade U (Ft. JAY-Z)	time
Hello	Video Phone	time
Hello	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Hello	What's It Gonna Be	time
Hello	Work It Out	time
Hello	XO	time
Hello	Yes	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	I Can't Take No More	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	I Miss You	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	I Was Here	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Irreplaceable	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Kitty Kat	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Lay Up Under Me	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Listen	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Love on Top	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Me, Myself and I	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Mine (Ft. Drake)	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Partition	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Poison	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Pretty Hurts	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Resentment	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Ring the Alarm	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Run the World (Girls)	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Scared of Lonely	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Schoolin' Life	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Sorry	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Suga Mama	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	The Closer I Get to You (Ft. Luther Vandross)	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Upgrade U (Ft. JAY-Z)	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Video Phone	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	What's It Gonna Be	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Work It Out	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	XO	time
Hip Hop Star (Ft. Big Boi & Sleepy Brown)	Yes	time
I Can't Take No More	I Miss You	time
I Can't Take No More	I Was Here	time
I Can't Take No More	Irreplaceable	time
I Can't Take No More	Kitty Kat	time
I Can't Take No More	Lay Up Under Me	time
I Can't Take No More	Listen	time
I Can't Take No More	Love on Top	time
I Can't Take No More	Me, Myself and I	time
I Can't Take No More	Mine (Ft. Drake)	time
I Can't Take No More	Partition	time
I Can't Take No More	Poison	time
I Can't Take No More	Pretty Hurts	time
I Can't Take No More	Resentment	time
I Can't Take No More	Ring the Alarm	time
I Can't Take No More	Run the World (Girls)	time
I Can't Take No More	Scared of Lonely	time
I Can't Take No More	Schoolin' Life	time
I Can't Take No More	Sorry	time
I Can't Take No More	Suga Mama	time
I Can't Take No More	The Closer I Get to You (Ft. Luther Vandross)	time
I Can't Take No More	Upgrade U (Ft. JAY-Z)	time
I Can't Take No More	Video Phone	time
I Can't Take No More	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
I Can't Take No More	What's It Gonna Be	time
I Can't Take No More	Work It Out	time
I Can't Take No More	XO	time
I Can't Take No More	Yes	time
I Miss You	I Was Here	time
I Miss You	Irreplaceable	time
I Miss You	Kitty Kat	time
I Miss You	Lay Up Under Me	time
I Miss You	Listen	time
I Miss You	Love on Top	time
I Miss You	Me, Myself and I	time
I Miss You	Mine (Ft. Drake)	time
I Miss You	Partition	time
I Miss You	Poison	time
I Miss You	Pretty Hurts	time
I Miss You	Resentment	time
I Miss You	Ring the Alarm	time
I Miss You	Run the World (Girls)	time
I Miss You	Scared of Lonely	time
I Miss You	Schoolin' Life	time
I Miss You	Sorry	time
I Miss You	Suga Mama	time
I Miss You	The Closer I Get to You (Ft. Luther Vandross)	time
I Miss You	Upgrade U (Ft. JAY-Z)	time
I Miss You	Video Phone	time
I Miss You	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
I Miss You	What's It Gonna Be	time
I Miss You	Work It Out	time
I Miss You	XO	time
I Miss You	Yes	time
I Was Here	Irreplaceable	time
I Was Here	Kitty Kat	time
I Was Here	Lay Up Under Me	time
I Was Here	Listen	time
I Was Here	Love on Top	time
I Was Here	Me, Myself and I	time
I Was Here	Mine (Ft. Drake)	time
I Was Here	Partition	time
I Was Here	Poison	time
I Was Here	Pretty Hurts	time
I Was Here	Resentment	time
I Was Here	Ring the Alarm	time
I Was Here	Run the World (Girls)	time
I Was Here	Scared of Lonely	time
I Was Here	Schoolin' Life	time
I Was Here	Sorry	time
I Was Here	Suga Mama	time
I Was Here	The Closer I Get to You (Ft. Luther Vandross)	time
I Was Here	Upgrade U (Ft. JAY-Z)	time
I Was Here	Video Phone	time
I Was Here	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
I Was Here	What's It Gonna Be	time
I Was Here	Work It Out	time
I Was Here	XO	time
I Was Here	Yes	time
Irreplaceable	Kitty Kat	time
Irreplaceable	Lay Up Under Me	time
Irreplaceable	Listen	time
Irreplaceable	Love on Top	time
Irreplaceable	Me, Myself and I	time
Irreplaceable	Mine (Ft. Drake)	time
Irreplaceable	Partition	time
Irreplaceable	Poison	time
Irreplaceable	Pretty Hurts	time
Irreplaceable	Resentment	time
Irreplaceable	Ring the Alarm	time
Irreplaceable	Run the World (Girls)	time
Irreplaceable	Scared of Lonely	time
Irreplaceable	Schoolin' Life	time
Irreplaceable	Sorry	time
Irreplaceable	Suga Mama	time
Irreplaceable	The Closer I Get to You (Ft. Luther Vandross)	time
Irreplaceable	Upgrade U (Ft. JAY-Z)	time
Irreplaceable	Video Phone	time
Irreplaceable	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Irreplaceable	What's It Gonna Be	time
Irreplaceable	Work It Out	time
Irreplaceable	XO	time
Irreplaceable	Yes	time
Kitty Kat	Lay Up Under Me	time
Kitty Kat	Listen	time
Kitty Kat	Love on Top	time
Kitty Kat	Me, Myself and I	time
Kitty Kat	Mine (Ft. Drake)	time
Kitty Kat	Partition	time
Kitty Kat	Poison	time
Kitty Kat	Pretty Hurts	time
Kitty Kat	Resentment	time
Kitty Kat	Ring the Alarm	time
Kitty Kat	Run the World (Girls)	time
Kitty Kat	Scared of Lonely	time
Kitty Kat	Schoolin' Life	time
Kitty Kat	Sorry	time
Kitty Kat	Suga Mama	time
Kitty Kat	The Closer I Get to You (Ft. Luther Vandross)	time
Kitty Kat	Upgrade U (Ft. JAY-Z)	time
Kitty Kat	Video Phone	time
Kitty Kat	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Kitty Kat	What's It Gonna Be	time
Kitty Kat	Work It Out	time
Kitty Kat	XO	time
Kitty Kat	Yes	time
Lay Up Under Me	Listen	time
Lay Up Under Me	Love on Top	time
Lay Up Under Me	Me, Myself and I	time
Lay Up Under Me	Mine (Ft. Drake)	time
Lay Up Under Me	Partition	time
Lay Up Under Me	Poison	time
Lay Up Under Me	Pretty Hurts	time
Lay Up Under Me	Resentment	time
Lay Up Under Me	Ring the Alarm	time
Lay Up Under Me	Run the World (Girls)	time
Lay Up Under Me	Scared of Lonely	time
Lay Up Under Me	Schoolin' Life	time
Lay Up Under Me	Sorry	time
Lay Up Under Me	Suga Mama	time
Lay Up Under Me	The Closer I Get to You (Ft. Luther Vandross)	time
Lay Up Under Me	Upgrade U (Ft. JAY-Z)	time
Lay Up Under Me	Video Phone	time
Lay Up Under Me	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Lay Up Under Me	What's It Gonna Be	time
Lay Up Under Me	Work It Out	time
Lay Up Under Me	XO	time
Lay Up Under Me	Yes	time
Listen	Love on Top	time
Listen	Me, Myself and I	time
Listen	Mine (Ft. Drake)	time
Listen	Partition	time
Listen	Poison	time
Listen	Pretty Hurts	time
Listen	Resentment	time
Listen	Ring the Alarm	time
Listen	Run the World (Girls)	time
Listen	Scared of Lonely	time
Listen	Schoolin' Life	time
Listen	Sorry	time
Listen	Suga Mama	time
Listen	The Closer I Get to You (Ft. Luther Vandross)	time
Listen	Upgrade U (Ft. JAY-Z)	time
Listen	Video Phone	time
Listen	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Listen	What's It Gonna Be	time
Listen	Work It Out	time
Listen	XO	time
Listen	Yes	time
Love on Top	Me, Myself and I	time
Love on Top	Mine (Ft. Drake)	time
Love on Top	Partition	time
Love on Top	Poison	time
Love on Top	Pretty Hurts	time
Love on Top	Resentment	time
Love on Top	Ring the Alarm	time
Love on Top	Run the World (Girls)	time
Love on Top	Scared of Lonely	time
Love on Top	Schoolin' Life	time
Love on Top	Sorry	time
Love on Top	Suga Mama	time
Love on Top	The Closer I Get to You (Ft. Luther Vandross)	time
Love on Top	Upgrade U (Ft. JAY-Z)	time
Love on Top	Video Phone	time
Love on Top	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Love on Top	What's It Gonna Be	time
Love on Top	Work It Out	time
Love on Top	XO	time
Love on Top	Yes	time
Me, Myself and I	Mine (Ft. Drake)	time
Me, Myself and I	Partition	time
Me, Myself and I	Poison	time
Me, Myself and I	Pretty Hurts	time
Me, Myself and I	Resentment	time
Me, Myself and I	Ring the Alarm	time
Me, Myself and I	Run the World (Girls)	time
Me, Myself and I	Scared of Lonely	time
Me, Myself and I	Schoolin' Life	time
Me, Myself and I	Sorry	time
Me, Myself and I	Suga Mama	time
Me, Myself and I	The Closer I Get to You (Ft. Luther Vandross)	time
Me, Myself and I	Upgrade U (Ft. JAY-Z)	time
Me, Myself and I	Video Phone	time
Me, Myself and I	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Me, Myself and I	What's It Gonna Be	time
Me, Myself and I	Work It Out	time
Me, Myself and I	XO	time
Me, Myself and I	Yes	time
Mine (Ft. Drake)	Partition	time
Mine (Ft. Drake)	Poison	time
Mine (Ft. Drake)	Pretty Hurts	time
Mine (Ft. Drake)	Resentment	time
Mine (Ft. Drake)	Ring the Alarm	time
Mine (Ft. Drake)	Run the World (Girls)	time
Mine (Ft. Drake)	Scared of Lonely	time
Mine (Ft. Drake)	Schoolin' Life	time
Mine (Ft. Drake)	Sorry	time
Mine (Ft. Drake)	Suga Mama	time
Mine (Ft. Drake)	The Closer I Get to You (Ft. Luther Vandross)	time
Mine (Ft. Drake)	Upgrade U (Ft. JAY-Z)	time
Mine (Ft. Drake)	Video Phone	time
Mine (Ft. Drake)	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Mine (Ft. Drake)	What's It Gonna Be	time
Mine (Ft. Drake)	Work It Out	time
Mine (Ft. Drake)	XO	time
Mine (Ft. Drake)	Yes	time
Partition	Poison	time
Partition	Pretty Hurts	time
Partition	Resentment	time
Partition	Ring the Alarm	time
Partition	Run the World (Girls)	time
Partition	Scared of Lonely	time
Partition	Schoolin' Life	time
Partition	Sorry	time
Partition	Suga Mama	time
Partition	The Closer I Get to You (Ft. Luther Vandross)	time
Partition	Upgrade U (Ft. JAY-Z)	time
Partition	Video Phone	time
Partition	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Partition	What's It Gonna Be	time
Partition	Work It Out	time
Partition	XO	time
Partition	Yes	time
Poison	Pretty Hurts	time
Poison	Resentment	time
Poison	Ring the Alarm	time
Poison	Run the World (Girls)	time
Poison	Scared of Lonely	time
Poison	Schoolin' Life	time
Poison	Sorry	time
Poison	Suga Mama	time
Poison	The Closer I Get to You (Ft. Luther Vandross)	time
Poison	Upgrade U (Ft. JAY-Z)	time
Poison	Video Phone	time
Poison	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Poison	What's It Gonna Be	time
Poison	Work It Out	time
Poison	XO	time
Poison	Yes	time
Pretty Hurts	Resentment	time
Pretty Hurts	Ring the Alarm	time
Pretty Hurts	Run the World (Girls)	time
Pretty Hurts	Scared of Lonely	time
Pretty Hurts	Schoolin' Life	time
Pretty Hurts	Sorry	time
Pretty Hurts	Suga Mama	time
Pretty Hurts	The Closer I Get to You (Ft. Luther Vandross)	time
Pretty Hurts	Upgrade U (Ft. JAY-Z)	time
Pretty Hurts	Video Phone	time
Pretty Hurts	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Pretty Hurts	What's It Gonna Be	time
Pretty Hurts	Work It Out	time
Pretty Hurts	XO	time
Pretty Hurts	Yes	time
Resentment	Ring the Alarm	time
Resentment	Run the World (Girls)	time
Resentment	Scared of Lonely	time
Resentment	Schoolin' Life	time
Resentment	Sorry	time
Resentment	Suga Mama	time
Resentment	The Closer I Get to You (Ft. Luther Vandross)	time
Resentment	Upgrade U (Ft. JAY-Z)	time
Resentment	Video Phone	time
Resentment	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Resentment	What's It Gonna Be	time
Resentment	Work It Out	time
Resentment	XO	time
Resentment	Yes	time
Ring the Alarm	Run the World (Girls)	time
Ring the Alarm	Scared of Lonely	time
Ring the Alarm	Schoolin' Life	time
Ring the Alarm	Sorry	time
Ring the Alarm	Suga Mama	time
Ring the Alarm	The Closer I Get to You (Ft. Luther Vandross)	time
Ring the Alarm	Upgrade U (Ft. JAY-Z)	time
Ring the Alarm	Video Phone	time
Ring the Alarm	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Ring the Alarm	What's It Gonna Be	time
Ring the Alarm	Work It Out	time
Ring the Alarm	XO	time
Ring the Alarm	Yes	time
Run the World (Girls)	Scared of Lonely	time
Run the World (Girls)	Schoolin' Life	time
Run the World (Girls)	Sorry	time
Run the World (Girls)	Suga Mama	time
Run the World (Girls)	The Closer I Get to You (Ft. Luther Vandross)	time
Run the World (Girls)	Upgrade U (Ft. JAY-Z)	time
Run the World (Girls)	Video Phone	time
Run the World (Girls)	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Run the World (Girls)	What's It Gonna Be	time
Run the World (Girls)	Work It Out	time
Run the World (Girls)	XO	time
Run the World (Girls)	Yes	time
Scared of Lonely	Schoolin' Life	time
Scared of Lonely	Sorry	time
Scared of Lonely	Suga Mama	time
Scared of Lonely	The Closer I Get to You (Ft. Luther Vandross)	time
Scared of Lonely	Upgrade U (Ft. JAY-Z)	time
Scared of Lonely	Video Phone	time
Scared of Lonely	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Scared of Lonely	What's It Gonna Be	time
Scared of Lonely	Work It Out	time
Scared of Lonely	XO	time
Scared of Lonely	Yes	time
Schoolin' Life	Sorry	time
Schoolin' Life	Suga Mama	time
Schoolin' Life	The Closer I Get to You (Ft. Luther Vandross)	time
Schoolin' Life	Upgrade U (Ft. JAY-Z)	time
Schoolin' Life	Video Phone	time
Schoolin' Life	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Schoolin' Life	What's It Gonna Be	time
Schoolin' Life	Work It Out	time
Schoolin' Life	XO	time
Schoolin' Life	Yes	time
Sorry	Suga Mama	time
Sorry	The Closer I Get to You (Ft. Luther Vandross)	time
Sorry	Upgrade U (Ft. JAY-Z)	time
Sorry	Video Phone	time
Sorry	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Sorry	What's It Gonna Be	time
Sorry	Work It Out	time
Sorry	XO	time
Sorry	Yes	time
Suga Mama	The Closer I Get to You (Ft. Luther Vandross)	time
Suga Mama	Upgrade U (Ft. JAY-Z)	time
Suga Mama	Video Phone	time
Suga Mama	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Suga Mama	What's It Gonna Be	time
Suga Mama	Work It Out	time
Suga Mama	XO	time
Suga Mama	Yes	time
The Closer I Get to You (Ft. Luther Vandross)	Upgrade U (Ft. JAY-Z)	time
The Closer I Get to You (Ft. Luther Vandross)	Video Phone	time
The Closer I Get to You (Ft. Luther Vandross)	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
The Closer I Get to You (Ft. Luther Vandross)	What's It Gonna Be	time
The Closer I Get to You (Ft. Luther Vandross)	Work It Out	time
The Closer I Get to You (Ft. Luther Vandross)	XO	time
The Closer I Get to You (Ft. Luther Vandross)	Yes	time
Upgrade U (Ft. JAY-Z)	Video Phone	time
Upgrade U (Ft. JAY-Z)	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Upgrade U (Ft. JAY-Z)	What's It Gonna Be	time
Upgrade U (Ft. JAY-Z)	Work It Out	time
Upgrade U (Ft. JAY-Z)	XO	time
Upgrade U (Ft. JAY-Z)	Yes	time
Video Phone	Video Phone (Extended Remix) (Ft. Lady Gaga)	time
Video Phone	What's It Gonna Be	time
Video Phone	Work It Out	time
Video Phone	XO	time
Video Phone	Yes	time
Video Phone (Extended Remix) (Ft. Lady Gaga)	What's It Gonna Be	time
Video Phone (Extended Remix) (Ft. Lady Gaga)	Work It Out	time
Video Phone (Extended Remix) (Ft. Lady Gaga)	XO	time
Video Phone (Extended Remix) (Ft. Lady Gaga)	Yes	time
What's It Gonna Be	Work It Out	time
What's It Gonna Be	XO	time
What's It Gonna Be	Yes	time
Work It Out	XO	time
Work It Out	Yes	time
XO	Yes	time
Broken-Hearted Girl	Crazy in Love (Ft. JAY-Z)	times
Broken-Hearted Girl	Love Drought	times
Broken-Hearted Girl	Me, Myself and I	times
Broken-Hearted Girl	Poison	times
Crazy in Love (Ft. JAY-Z)	Love Drought	times
