from	to	value
Death by a Thousand Cuts	Sad Beautiful Tragic	time
Death by a Thousand Cuts	​seven	time
Death by a Thousand Cuts	Soon You'll Get Better (Ft. The Chicks)	time
Death by a Thousand Cuts	State of Grace	time
Death by a Thousand Cuts	Stay Stay Stay	time
Death by a Thousand Cuts	Style	time
Death by a Thousand Cuts	​the 1	time
Death by a Thousand Cuts	​the last great american dynasty	time
Death by a Thousand Cuts	The Last Time (Ft. Gary Lightbody)	time
Death by a Thousand Cuts	The Lucky One	time
Death by a Thousand Cuts	The Moment I Knew	time
Death by a Thousand Cuts	​this is me trying	time
Death by a Thousand Cuts	This Love	time
Death by a Thousand Cuts	We Are Never Ever Getting Back Together	time
Death by a Thousand Cuts	White Horse	time
Death by a Thousand Cuts	You Belong with Me	time
Death by a Thousand Cuts	You're Not Sorry	time
Delicate	Don't Blame Me	time
Delicate	Dress	time
Delicate	Everything Has Changed (Ft. Ed Sheeran)	time
Delicate	​exile (Ft. Bon Iver)	time
Delicate	Fifteen	time
Delicate	Forever & Always	time
Delicate	Getaway Car	time
Delicate	Holy Ground	time
Delicate	I Almost Do	time
Delicate	I Knew You Were Trouble.	time
Delicate	I Know Places	time
Delicate	​illicit affairs	time
Delicate	​invisible string	time
Delicate	London Boy	time
Delicate	Look What You Made Me Do	time
Delicate	​mad woman	time
Delicate	Miss Americana & The Heartbreak Prince	time
Delicate	Red	time
Delicate	Sad Beautiful Tragic	time
Delicate	​seven	time
Delicate	Soon You'll Get Better (Ft. The Chicks)	time
Delicate	State of Grace	time
Delicate	Stay Stay Stay	time
Delicate	Style	time
Delicate	​the 1	time
Delicate	​the last great american dynasty	time
Delicate	The Last Time (Ft. Gary Lightbody)	time
Delicate	The Lucky One	time
Delicate	The Moment I Knew	time
Delicate	​this is me trying	time
Delicate	This Love	time
Delicate	We Are Never Ever Getting Back Together	time
Delicate	White Horse	time
Delicate	You Belong with Me	time
Delicate	You're Not Sorry	time
Don't Blame Me	Dress	time
Don't Blame Me	Everything Has Changed (Ft. Ed Sheeran)	time
Don't Blame Me	​exile (Ft. Bon Iver)	time
Don't Blame Me	Fifteen	time
Don't Blame Me	Forever & Always	time
Don't Blame Me	Getaway Car	time
Don't Blame Me	Holy Ground	time
Don't Blame Me	I Almost Do	time
Don't Blame Me	I Knew You Were Trouble.	time
Don't Blame Me	I Know Places	time
Don't Blame Me	​illicit affairs	time
Don't Blame Me	​invisible string	time
Don't Blame Me	London Boy	time
Don't Blame Me	Look What You Made Me Do	time
Don't Blame Me	​mad woman	time
Don't Blame Me	Miss Americana & The Heartbreak Prince	time
Don't Blame Me	Red	time
Don't Blame Me	Sad Beautiful Tragic	time
Don't Blame Me	​seven	time
Don't Blame Me	Soon You'll Get Better (Ft. The Chicks)	time
Don't Blame Me	State of Grace	time
Don't Blame Me	Stay Stay Stay	time
Don't Blame Me	Style	time
Don't Blame Me	​the 1	time
Don't Blame Me	​the last great american dynasty	time
Don't Blame Me	The Last Time (Ft. Gary Lightbody)	time
Don't Blame Me	The Lucky One	time
Don't Blame Me	The Moment I Knew	time
Don't Blame Me	​this is me trying	time
Don't Blame Me	This Love	time
Don't Blame Me	We Are Never Ever Getting Back Together	time
Don't Blame Me	White Horse	time
Don't Blame Me	You Belong with Me	time
Don't Blame Me	You're Not Sorry	time
Dress	Everything Has Changed (Ft. Ed Sheeran)	time
Dress	​exile (Ft. Bon Iver)	time
Dress	Fifteen	time
Dress	Forever & Always	time
Dress	Getaway Car	time
Dress	Holy Ground	time
Dress	I Almost Do	time
Dress	I Knew You Were Trouble.	time
Dress	I Know Places	time
Dress	​illicit affairs	time
Dress	​invisible string	time
Dress	London Boy	time
Dress	Look What You Made Me Do	time
Dress	​mad woman	time
Dress	Miss Americana & The Heartbreak Prince	time
Dress	Red	time
Dress	Sad Beautiful Tragic	time
Dress	​seven	time
Dress	Soon You'll Get Better (Ft. The Chicks)	time
Dress	State of Grace	time
Dress	Stay Stay Stay	time
Dress	Style	time
Dress	​the 1	time
Dress	​the last great american dynasty	time
Dress	The Last Time (Ft. Gary Lightbody)	time
Dress	The Lucky One	time
Dress	The Moment I Knew	time
Dress	​this is me trying	time
Dress	This Love	time
Dress	We Are Never Ever Getting Back Together	time
Dress	White Horse	time
Dress	You Belong with Me	time
Dress	You're Not Sorry	time
Everything Has Changed (Ft. Ed Sheeran)	​exile (Ft. Bon Iver)	time
Everything Has Changed (Ft. Ed Sheeran)	Fifteen	time
Everything Has Changed (Ft. Ed Sheeran)	Forever & Always	time
Everything Has Changed (Ft. Ed Sheeran)	Getaway Car	time
Everything Has Changed (Ft. Ed Sheeran)	Holy Ground	time
Everything Has Changed (Ft. Ed Sheeran)	I Almost Do	time
Everything Has Changed (Ft. Ed Sheeran)	I Knew You Were Trouble.	time
Everything Has Changed (Ft. Ed Sheeran)	I Know Places	time
Everything Has Changed (Ft. Ed Sheeran)	​illicit affairs	time
Everything Has Changed (Ft. Ed Sheeran)	​invisible string	time
Everything Has Changed (Ft. Ed Sheeran)	London Boy	time
Everything Has Changed (Ft. Ed Sheeran)	Look What You Made Me Do	time
Everything Has Changed (Ft. Ed Sheeran)	​mad woman	time
Everything Has Changed (Ft. Ed Sheeran)	Miss Americana & The Heartbreak Prince	time
Everything Has Changed (Ft. Ed Sheeran)	Red	time
Everything Has Changed (Ft. Ed Sheeran)	Sad Beautiful Tragic	time
Everything Has Changed (Ft. Ed Sheeran)	​seven	time
Everything Has Changed (Ft. Ed Sheeran)	Soon You'll Get Better (Ft. The Chicks)	time
Everything Has Changed (Ft. Ed Sheeran)	State of Grace	time
Everything Has Changed (Ft. Ed Sheeran)	Stay Stay Stay	time
Everything Has Changed (Ft. Ed Sheeran)	Style	time
Everything Has Changed (Ft. Ed Sheeran)	​the 1	time
Everything Has Changed (Ft. Ed Sheeran)	​the last great american dynasty	time
Everything Has Changed (Ft. Ed Sheeran)	The Last Time (Ft. Gary Lightbody)	time
Everything Has Changed (Ft. Ed Sheeran)	The Lucky One	time
Everything Has Changed (Ft. Ed Sheeran)	The Moment I Knew	time
Everything Has Changed (Ft. Ed Sheeran)	​this is me trying	time
Everything Has Changed (Ft. Ed Sheeran)	This Love	time
Everything Has Changed (Ft. Ed Sheeran)	We Are Never Ever Getting Back Together	time
Everything Has Changed (Ft. Ed Sheeran)	White Horse	time
Everything Has Changed (Ft. Ed Sheeran)	You Belong with Me	time
Everything Has Changed (Ft. Ed Sheeran)	You're Not Sorry	time
​exile (Ft. Bon Iver)	Fifteen	time
​exile (Ft. Bon Iver)	Forever & Always	time
​exile (Ft. Bon Iver)	Getaway Car	time
​exile (Ft. Bon Iver)	Holy Ground	time
​exile (Ft. Bon Iver)	I Almost Do	time
​exile (Ft. Bon Iver)	I Knew You Were Trouble.	time
​exile (Ft. Bon Iver)	I Know Places	time
​exile (Ft. Bon Iver)	​illicit affairs	time
​exile (Ft. Bon Iver)	​invisible string	time
​exile (Ft. Bon Iver)	London Boy	time
​exile (Ft. Bon Iver)	Look What You Made Me Do	time
​exile (Ft. Bon Iver)	​mad woman	time
​exile (Ft. Bon Iver)	Miss Americana & The Heartbreak Prince	time
​exile (Ft. Bon Iver)	Red	time
​exile (Ft. Bon Iver)	Sad Beautiful Tragic	time
​exile (Ft. Bon Iver)	​seven	time
​exile (Ft. Bon Iver)	Soon You'll Get Better (Ft. The Chicks)	time
​exile (Ft. Bon Iver)	State of Grace	time
​exile (Ft. Bon Iver)	Stay Stay Stay	time
​exile (Ft. Bon Iver)	Style	time
​exile (Ft. Bon Iver)	​the 1	time
​exile (Ft. Bon Iver)	​the last great american dynasty	time
​exile (Ft. Bon Iver)	The Last Time (Ft. Gary Lightbody)	time
​exile (Ft. Bon Iver)	The Lucky One	time
​exile (Ft. Bon Iver)	The Moment I Knew	time
​exile (Ft. Bon Iver)	​this is me trying	time
​exile (Ft. Bon Iver)	This Love	time
​exile (Ft. Bon Iver)	We Are Never Ever Getting Back Together	time
​exile (Ft. Bon Iver)	White Horse	time
​exile (Ft. Bon Iver)	You Belong with Me	time
​exile (Ft. Bon Iver)	You're Not Sorry	time
Fifteen	Forever & Always	time
Fifteen	Getaway Car	time
Fifteen	Holy Ground	time
Fifteen	I Almost Do	time
Fifteen	I Knew You Were Trouble.	time
Fifteen	I Know Places	time
Fifteen	​illicit affairs	time
Fifteen	​invisible string	time
Fifteen	London Boy	time
Fifteen	Look What You Made Me Do	time
Fifteen	​mad woman	time
Fifteen	Miss Americana & The Heartbreak Prince	time
Fifteen	Red	time
Fifteen	Sad Beautiful Tragic	time
Fifteen	​seven	time
Fifteen	Soon You'll Get Better (Ft. The Chicks)	time
Fifteen	State of Grace	time
Fifteen	Stay Stay Stay	time
Fifteen	Style	time
Fifteen	​the 1	time
Fifteen	​the last great american dynasty	time
Fifteen	The Last Time (Ft. Gary Lightbody)	time
Fifteen	The Lucky One	time
Fifteen	The Moment I Knew	time
Fifteen	​this is me trying	time
Fifteen	This Love	time
Fifteen	We Are Never Ever Getting Back Together	time
Fifteen	White Horse	time
Fifteen	You Belong with Me	time
Fifteen	You're Not Sorry	time
Forever & Always	Getaway Car	time
Forever & Always	Holy Ground	time
Forever & Always	I Almost Do	time
Forever & Always	I Knew You Were Trouble.	time
Forever & Always	I Know Places	time
Forever & Always	​illicit affairs	time
Forever & Always	​invisible string	time
Forever & Always	London Boy	time
Forever & Always	Look What You Made Me Do	time
Forever & Always	​mad woman	time
Forever & Always	Miss Americana & The Heartbreak Prince	time
Forever & Always	Red	time
Forever & Always	Sad Beautiful Tragic	time
Forever & Always	​seven	time
Forever & Always	Soon You'll Get Better (Ft. The Chicks)	time
Forever & Always	State of Grace	time
Forever & Always	Stay Stay Stay	time
Forever & Always	Style	time
Forever & Always	​the 1	time
Forever & Always	​the last great american dynasty	time
Forever & Always	The Last Time (Ft. Gary Lightbody)	time
Forever & Always	The Lucky One	time
Forever & Always	The Moment I Knew	time
Forever & Always	​this is me trying	time
Forever & Always	This Love	time
Forever & Always	We Are Never Ever Getting Back Together	time
Forever & Always	White Horse	time
Forever & Always	You Belong with Me	time
Forever & Always	You're Not Sorry	time
Getaway Car	Holy Ground	time
Getaway Car	I Almost Do	time
Getaway Car	I Knew You Were Trouble.	time
Getaway Car	I Know Places	time
Getaway Car	​illicit affairs	time
Getaway Car	​invisible string	time
Getaway Car	London Boy	time
Getaway Car	Look What You Made Me Do	time
Getaway Car	​mad woman	time
Getaway Car	Miss Americana & The Heartbreak Prince	time
Getaway Car	Red	time
Getaway Car	Sad Beautiful Tragic	time
Getaway Car	​seven	time
Getaway Car	Soon You'll Get Better (Ft. The Chicks)	time
Getaway Car	State of Grace	time
Getaway Car	Stay Stay Stay	time
Getaway Car	Style	time
Getaway Car	​the 1	time
Getaway Car	​the last great american dynasty	time
Getaway Car	The Last Time (Ft. Gary Lightbody)	time
Getaway Car	The Lucky One	time
Getaway Car	The Moment I Knew	time
Getaway Car	​this is me trying	time
Getaway Car	This Love	time
Getaway Car	We Are Never Ever Getting Back Together	time
Getaway Car	White Horse	time
Getaway Car	You Belong with Me	time
Getaway Car	You're Not Sorry	time
Holy Ground	I Almost Do	time
Holy Ground	I Knew You Were Trouble.	time
Holy Ground	I Know Places	time
Holy Ground	​illicit affairs	time
Holy Ground	​invisible string	time
Holy Ground	London Boy	time
Holy Ground	Look What You Made Me Do	time
Holy Ground	​mad woman	time
Holy Ground	Miss Americana & The Heartbreak Prince	time
Holy Ground	Red	time
Holy Ground	Sad Beautiful Tragic	time
Holy Ground	​seven	time
Holy Ground	Soon You'll Get Better (Ft. The Chicks)	time
Holy Ground	State of Grace	time
Holy Ground	Stay Stay Stay	time
Holy Ground	Style	time
Holy Ground	​the 1	time
Holy Ground	​the last great american dynasty	time
Holy Ground	The Last Time (Ft. Gary Lightbody)	time
Holy Ground	The Lucky One	time
Holy Ground	The Moment I Knew	time
Holy Ground	​this is me trying	time
Holy Ground	This Love	time
Holy Ground	We Are Never Ever Getting Back Together	time
Holy Ground	White Horse	time
Holy Ground	You Belong with Me	time
Holy Ground	You're Not Sorry	time
I Almost Do	I Knew You Were Trouble.	time
I Almost Do	I Know Places	time
I Almost Do	​illicit affairs	time
I Almost Do	​invisible string	time
I Almost Do	London Boy	time
I Almost Do	Look What You Made Me Do	time
I Almost Do	​mad woman	time
I Almost Do	Miss Americana & The Heartbreak Prince	time
I Almost Do	Red	time
I Almost Do	Sad Beautiful Tragic	time
I Almost Do	​seven	time
I Almost Do	Soon You'll Get Better (Ft. The Chicks)	time
I Almost Do	State of Grace	time
I Almost Do	Stay Stay Stay	time
I Almost Do	Style	time
I Almost Do	​the 1	time
I Almost Do	​the last great american dynasty	time
I Almost Do	The Last Time (Ft. Gary Lightbody)	time
I Almost Do	The Lucky One	time
I Almost Do	The Moment I Knew	time
I Almost Do	​this is me trying	time
I Almost Do	This Love	time
I Almost Do	We Are Never Ever Getting Back Together	time
I Almost Do	White Horse	time
I Almost Do	You Belong with Me	time
I Almost Do	You're Not Sorry	time
I Knew You Were Trouble.	I Know Places	time
I Knew You Were Trouble.	​illicit affairs	time
I Knew You Were Trouble.	​invisible string	time
I Knew You Were Trouble.	London Boy	time
I Knew You Were Trouble.	Look What You Made Me Do	time
I Knew You Were Trouble.	​mad woman	time
I Knew You Were Trouble.	Miss Americana & The Heartbreak Prince	time
I Knew You Were Trouble.	Red	time
I Knew You Were Trouble.	Sad Beautiful Tragic	time
I Knew You Were Trouble.	​seven	time
I Knew You Were Trouble.	Soon You'll Get Better (Ft. The Chicks)	time
I Knew You Were Trouble.	State of Grace	time
I Knew You Were Trouble.	Stay Stay Stay	time
I Knew You Were Trouble.	Style	time
I Knew You Were Trouble.	​the 1	time
I Knew You Were Trouble.	​the last great american dynasty	time
I Knew You Were Trouble.	The Last Time (Ft. Gary Lightbody)	time
I Knew You Were Trouble.	The Lucky One	time
I Knew You Were Trouble.	The Moment I Knew	time
I Knew You Were Trouble.	​this is me trying	time
I Knew You Were Trouble.	This Love	time
I Knew You Were Trouble.	We Are Never Ever Getting Back Together	time
I Knew You Were Trouble.	White Horse	time
I Knew You Were Trouble.	You Belong with Me	time
I Knew You Were Trouble.	You're Not Sorry	time
I Know Places	​illicit affairs	time
I Know Places	​invisible string	time
I Know Places	London Boy	time
I Know Places	Look What You Made Me Do	time
I Know Places	​mad woman	time
I Know Places	Miss Americana & The Heartbreak Prince	time
I Know Places	Red	time
I Know Places	Sad Beautiful Tragic	time
I Know Places	​seven	time
I Know Places	Soon You'll Get Better (Ft. The Chicks)	time
I Know Places	State of Grace	time
I Know Places	Stay Stay Stay	time
I Know Places	Style	time
I Know Places	​the 1	time
I Know Places	​the last great american dynasty	time
I Know Places	The Last Time (Ft. Gary Lightbody)	time
I Know Places	The Lucky One	time
I Know Places	The Moment I Knew	time
I Know Places	​this is me trying	time
I Know Places	This Love	time
I Know Places	We Are Never Ever Getting Back Together	time
I Know Places	White Horse	time
I Know Places	You Belong with Me	time
I Know Places	You're Not Sorry	time
​illicit affairs	​invisible string	time
​illicit affairs	London Boy	time
​illicit affairs	Look What You Made Me Do	time
​illicit affairs	​mad woman	time
​illicit affairs	Miss Americana & The Heartbreak Prince	time
​illicit affairs	Red	time
​illicit affairs	Sad Beautiful Tragic	time
​illicit affairs	​seven	time
​illicit affairs	Soon You'll Get Better (Ft. The Chicks)	time
​illicit affairs	State of Grace	time
​illicit affairs	Stay Stay Stay	time
​illicit affairs	Style	time
​illicit affairs	​the 1	time
​illicit affairs	​the last great american dynasty	time
​illicit affairs	The Last Time (Ft. Gary Lightbody)	time
​illicit affairs	The Lucky One	time
​illicit affairs	The Moment I Knew	time
​illicit affairs	​this is me trying	time
​illicit affairs	This Love	time
​illicit affairs	We Are Never Ever Getting Back Together	time
​illicit affairs	White Horse	time
​illicit affairs	You Belong with Me	time
​illicit affairs	You're Not Sorry	time
