from	to	value
​make up	Problem (Ft. Iggy Azalea)	wake
​make up	​R.E.M.	wake
​nasty	One Last Time	wake
​nasty	Problem (Ft. Iggy Azalea)	wake
​nasty	​R.E.M.	wake
One Last Time	Problem (Ft. Iggy Azalea)	wake
One Last Time	​R.E.M.	wake
Problem (Ft. Iggy Azalea)	​R.E.M.	wake
Daydreamin'	​fake smile	walk
Daydreamin'	Leave Me Lonely (Ft. Macy Gray)	walk
Daydreamin'	​thank u, next	walk
​fake smile	Leave Me Lonely (Ft. Macy Gray)	walk
​fake smile	​thank u, next	walk
Leave Me Lonely (Ft. Macy Gray)	​thank u, next	walk
Daydreamin'	​obvious	walked
Daydreamin'	Right There (Ft. Big Sean)	walked
Daydreamin'	You Don't Know Me	walked
​obvious	Right There (Ft. Big Sean)	walked
​obvious	You Don't Know Me	walked
Right There (Ft. Big Sean)	You Don't Know Me	walked
34+35	​bad idea	wanna
34+35	Better Left Unsaid	wanna
34+35	​bloodline	wanna
34+35	Break Free (Ft. Zedd)	wanna
34+35	​break up with your girlfriend, i'm bored	wanna
34+35	Break Your Heart Right Back (Ft. Childish Gambino)	wanna
34+35	Dangerous Woman	wanna
34+35	Daydreamin'	wanna
34+35	​God is a woman	wanna
34+35	​goodnight n go	wanna
34+35	Into You	wanna
34+35	​just like magic	wanna
34+35	Knew Better / Forever Boy	wanna
34+35	​love language	wanna
34+35	Lovin' It	wanna
34+35	​make up	wanna
34+35	Moonlight	wanna
34+35	​motive by Ariana Grande & Doja Cat	wanna
34+35	NASA	wanna
34+35	​nasty	wanna
34+35	​​no tears left to cry	wanna
34+35	​obvious	wanna
34+35	​off the table by Ariana Grande & The Weeknd	wanna
34+35	One Last Time	wanna
34+35	Piano	wanna
34+35	​pov	wanna
34+35	Problem (Ft. Iggy Azalea)	wanna
34+35	​R.E.M.	wanna
34+35	Right There (Ft. Big Sean)	wanna
34+35	Side To Side (Ft. Nicki Minaj)	wanna
34+35	​six thirty	wanna
34+35	​successful	wanna
34+35	​sweetener	wanna
34+35	Tattooed Heart	wanna
34+35	​thank u, next	wanna
34+35	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
34+35	Touch It	wanna
34+35	​west side	wanna
34+35	Why Try	wanna
​bad idea	Better Left Unsaid	wanna
​bad idea	​bloodline	wanna
​bad idea	Break Free (Ft. Zedd)	wanna
​bad idea	​break up with your girlfriend, i'm bored	wanna
​bad idea	Break Your Heart Right Back (Ft. Childish Gambino)	wanna
​bad idea	Dangerous Woman	wanna
​bad idea	Daydreamin'	wanna
​bad idea	​God is a woman	wanna
​bad idea	​goodnight n go	wanna
​bad idea	Into You	wanna
​bad idea	​just like magic	wanna
​bad idea	Knew Better / Forever Boy	wanna
​bad idea	​love language	wanna
​bad idea	Lovin' It	wanna
​bad idea	​make up	wanna
​bad idea	Moonlight	wanna
​bad idea	​motive by Ariana Grande & Doja Cat	wanna
​bad idea	NASA	wanna
​bad idea	​nasty	wanna
​bad idea	​​no tears left to cry	wanna
​bad idea	​obvious	wanna
​bad idea	​off the table by Ariana Grande & The Weeknd	wanna
​bad idea	One Last Time	wanna
​bad idea	Piano	wanna
​bad idea	​pov	wanna
​bad idea	Problem (Ft. Iggy Azalea)	wanna
​bad idea	​R.E.M.	wanna
​bad idea	Right There (Ft. Big Sean)	wanna
​bad idea	Side To Side (Ft. Nicki Minaj)	wanna
​bad idea	​six thirty	wanna
​bad idea	​successful	wanna
​bad idea	​sweetener	wanna
​bad idea	Tattooed Heart	wanna
​bad idea	​thank u, next	wanna
​bad idea	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
​bad idea	Touch It	wanna
​bad idea	​west side	wanna
​bad idea	Why Try	wanna
Better Left Unsaid	​bloodline	wanna
Better Left Unsaid	Break Free (Ft. Zedd)	wanna
Better Left Unsaid	​break up with your girlfriend, i'm bored	wanna
Better Left Unsaid	Break Your Heart Right Back (Ft. Childish Gambino)	wanna
Better Left Unsaid	Dangerous Woman	wanna
Better Left Unsaid	Daydreamin'	wanna
Better Left Unsaid	​God is a woman	wanna
Better Left Unsaid	​goodnight n go	wanna
Better Left Unsaid	Into You	wanna
Better Left Unsaid	​just like magic	wanna
Better Left Unsaid	Knew Better / Forever Boy	wanna
Better Left Unsaid	​love language	wanna
Better Left Unsaid	Lovin' It	wanna
Better Left Unsaid	​make up	wanna
Better Left Unsaid	Moonlight	wanna
Better Left Unsaid	​motive by Ariana Grande & Doja Cat	wanna
Better Left Unsaid	NASA	wanna
Better Left Unsaid	​nasty	wanna
Better Left Unsaid	​​no tears left to cry	wanna
Better Left Unsaid	​obvious	wanna
Better Left Unsaid	​off the table by Ariana Grande & The Weeknd	wanna
Better Left Unsaid	One Last Time	wanna
Better Left Unsaid	Piano	wanna
Better Left Unsaid	​pov	wanna
Better Left Unsaid	Problem (Ft. Iggy Azalea)	wanna
Better Left Unsaid	​R.E.M.	wanna
Better Left Unsaid	Right There (Ft. Big Sean)	wanna
Better Left Unsaid	Side To Side (Ft. Nicki Minaj)	wanna
Better Left Unsaid	​six thirty	wanna
Better Left Unsaid	​successful	wanna
Better Left Unsaid	​sweetener	wanna
Better Left Unsaid	Tattooed Heart	wanna
Better Left Unsaid	​thank u, next	wanna
Better Left Unsaid	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
Better Left Unsaid	Touch It	wanna
Better Left Unsaid	​west side	wanna
Better Left Unsaid	Why Try	wanna
​bloodline	Break Free (Ft. Zedd)	wanna
​bloodline	​break up with your girlfriend, i'm bored	wanna
​bloodline	Break Your Heart Right Back (Ft. Childish Gambino)	wanna
​bloodline	Dangerous Woman	wanna
​bloodline	Daydreamin'	wanna
​bloodline	​God is a woman	wanna
​bloodline	​goodnight n go	wanna
​bloodline	Into You	wanna
​bloodline	​just like magic	wanna
​bloodline	Knew Better / Forever Boy	wanna
​bloodline	​love language	wanna
​bloodline	Lovin' It	wanna
​bloodline	​make up	wanna
​bloodline	Moonlight	wanna
​bloodline	​motive by Ariana Grande & Doja Cat	wanna
​bloodline	NASA	wanna
​bloodline	​nasty	wanna
​bloodline	​​no tears left to cry	wanna
​bloodline	​obvious	wanna
​bloodline	​off the table by Ariana Grande & The Weeknd	wanna
​bloodline	One Last Time	wanna
​bloodline	Piano	wanna
​bloodline	​pov	wanna
​bloodline	Problem (Ft. Iggy Azalea)	wanna
​bloodline	​R.E.M.	wanna
​bloodline	Right There (Ft. Big Sean)	wanna
​bloodline	Side To Side (Ft. Nicki Minaj)	wanna
​bloodline	​six thirty	wanna
​bloodline	​successful	wanna
​bloodline	​sweetener	wanna
​bloodline	Tattooed Heart	wanna
​bloodline	​thank u, next	wanna
​bloodline	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
​bloodline	Touch It	wanna
​bloodline	​west side	wanna
​bloodline	Why Try	wanna
Break Free (Ft. Zedd)	​break up with your girlfriend, i'm bored	wanna
Break Free (Ft. Zedd)	Break Your Heart Right Back (Ft. Childish Gambino)	wanna
Break Free (Ft. Zedd)	Dangerous Woman	wanna
Break Free (Ft. Zedd)	Daydreamin'	wanna
Break Free (Ft. Zedd)	​God is a woman	wanna
Break Free (Ft. Zedd)	​goodnight n go	wanna
Break Free (Ft. Zedd)	Into You	wanna
Break Free (Ft. Zedd)	​just like magic	wanna
Break Free (Ft. Zedd)	Knew Better / Forever Boy	wanna
Break Free (Ft. Zedd)	​love language	wanna
Break Free (Ft. Zedd)	Lovin' It	wanna
Break Free (Ft. Zedd)	​make up	wanna
Break Free (Ft. Zedd)	Moonlight	wanna
Break Free (Ft. Zedd)	​motive by Ariana Grande & Doja Cat	wanna
Break Free (Ft. Zedd)	NASA	wanna
Break Free (Ft. Zedd)	​nasty	wanna
Break Free (Ft. Zedd)	​​no tears left to cry	wanna
Break Free (Ft. Zedd)	​obvious	wanna
Break Free (Ft. Zedd)	​off the table by Ariana Grande & The Weeknd	wanna
Break Free (Ft. Zedd)	One Last Time	wanna
Break Free (Ft. Zedd)	Piano	wanna
Break Free (Ft. Zedd)	​pov	wanna
Break Free (Ft. Zedd)	Problem (Ft. Iggy Azalea)	wanna
Break Free (Ft. Zedd)	​R.E.M.	wanna
Break Free (Ft. Zedd)	Right There (Ft. Big Sean)	wanna
Break Free (Ft. Zedd)	Side To Side (Ft. Nicki Minaj)	wanna
Break Free (Ft. Zedd)	​six thirty	wanna
Break Free (Ft. Zedd)	​successful	wanna
Break Free (Ft. Zedd)	​sweetener	wanna
Break Free (Ft. Zedd)	Tattooed Heart	wanna
Break Free (Ft. Zedd)	​thank u, next	wanna
Break Free (Ft. Zedd)	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
Break Free (Ft. Zedd)	Touch It	wanna
Break Free (Ft. Zedd)	​west side	wanna
Break Free (Ft. Zedd)	Why Try	wanna
​break up with your girlfriend, i'm bored	Break Your Heart Right Back (Ft. Childish Gambino)	wanna
​break up with your girlfriend, i'm bored	Dangerous Woman	wanna
​break up with your girlfriend, i'm bored	Daydreamin'	wanna
​break up with your girlfriend, i'm bored	​God is a woman	wanna
​break up with your girlfriend, i'm bored	​goodnight n go	wanna
​break up with your girlfriend, i'm bored	Into You	wanna
​break up with your girlfriend, i'm bored	​just like magic	wanna
​break up with your girlfriend, i'm bored	Knew Better / Forever Boy	wanna
​break up with your girlfriend, i'm bored	​love language	wanna
​break up with your girlfriend, i'm bored	Lovin' It	wanna
​break up with your girlfriend, i'm bored	​make up	wanna
​break up with your girlfriend, i'm bored	Moonlight	wanna
​break up with your girlfriend, i'm bored	​motive by Ariana Grande & Doja Cat	wanna
​break up with your girlfriend, i'm bored	NASA	wanna
​break up with your girlfriend, i'm bored	​nasty	wanna
​break up with your girlfriend, i'm bored	​​no tears left to cry	wanna
​break up with your girlfriend, i'm bored	​obvious	wanna
​break up with your girlfriend, i'm bored	​off the table by Ariana Grande & The Weeknd	wanna
​break up with your girlfriend, i'm bored	One Last Time	wanna
​break up with your girlfriend, i'm bored	Piano	wanna
​break up with your girlfriend, i'm bored	​pov	wanna
​break up with your girlfriend, i'm bored	Problem (Ft. Iggy Azalea)	wanna
​break up with your girlfriend, i'm bored	​R.E.M.	wanna
​break up with your girlfriend, i'm bored	Right There (Ft. Big Sean)	wanna
​break up with your girlfriend, i'm bored	Side To Side (Ft. Nicki Minaj)	wanna
​break up with your girlfriend, i'm bored	​six thirty	wanna
​break up with your girlfriend, i'm bored	​successful	wanna
​break up with your girlfriend, i'm bored	​sweetener	wanna
​break up with your girlfriend, i'm bored	Tattooed Heart	wanna
​break up with your girlfriend, i'm bored	​thank u, next	wanna
​break up with your girlfriend, i'm bored	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
​break up with your girlfriend, i'm bored	Touch It	wanna
​break up with your girlfriend, i'm bored	​west side	wanna
​break up with your girlfriend, i'm bored	Why Try	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Dangerous Woman	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Daydreamin'	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​God is a woman	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​goodnight n go	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Into You	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​just like magic	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Knew Better / Forever Boy	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​love language	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Lovin' It	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​make up	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Moonlight	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​motive by Ariana Grande & Doja Cat	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	NASA	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​nasty	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​​no tears left to cry	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​obvious	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​off the table by Ariana Grande & The Weeknd	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	One Last Time	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Piano	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​pov	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Problem (Ft. Iggy Azalea)	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​R.E.M.	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Right There (Ft. Big Sean)	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Side To Side (Ft. Nicki Minaj)	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​six thirty	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​successful	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​sweetener	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Tattooed Heart	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​thank u, next	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Touch It	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	​west side	wanna
Break Your Heart Right Back (Ft. Childish Gambino)	Why Try	wanna
Dangerous Woman	Daydreamin'	wanna
Dangerous Woman	​God is a woman	wanna
Dangerous Woman	​goodnight n go	wanna
Dangerous Woman	Into You	wanna
Dangerous Woman	​just like magic	wanna
Dangerous Woman	Knew Better / Forever Boy	wanna
Dangerous Woman	​love language	wanna
Dangerous Woman	Lovin' It	wanna
Dangerous Woman	​make up	wanna
Dangerous Woman	Moonlight	wanna
Dangerous Woman	​motive by Ariana Grande & Doja Cat	wanna
Dangerous Woman	NASA	wanna
Dangerous Woman	​nasty	wanna
Dangerous Woman	​​no tears left to cry	wanna
Dangerous Woman	​obvious	wanna
Dangerous Woman	​off the table by Ariana Grande & The Weeknd	wanna
Dangerous Woman	One Last Time	wanna
Dangerous Woman	Piano	wanna
Dangerous Woman	​pov	wanna
Dangerous Woman	Problem (Ft. Iggy Azalea)	wanna
Dangerous Woman	​R.E.M.	wanna
Dangerous Woman	Right There (Ft. Big Sean)	wanna
Dangerous Woman	Side To Side (Ft. Nicki Minaj)	wanna
Dangerous Woman	​six thirty	wanna
Dangerous Woman	​successful	wanna
Dangerous Woman	​sweetener	wanna
Dangerous Woman	Tattooed Heart	wanna
Dangerous Woman	​thank u, next	wanna
Dangerous Woman	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
Dangerous Woman	Touch It	wanna
Dangerous Woman	​west side	wanna
Dangerous Woman	Why Try	wanna
Daydreamin'	​God is a woman	wanna
Daydreamin'	​goodnight n go	wanna
Daydreamin'	Into You	wanna
Daydreamin'	​just like magic	wanna
Daydreamin'	Knew Better / Forever Boy	wanna
Daydreamin'	​love language	wanna
Daydreamin'	Lovin' It	wanna
Daydreamin'	​make up	wanna
Daydreamin'	Moonlight	wanna
Daydreamin'	​motive by Ariana Grande & Doja Cat	wanna
Daydreamin'	NASA	wanna
Daydreamin'	​nasty	wanna
Daydreamin'	​​no tears left to cry	wanna
Daydreamin'	​obvious	wanna
Daydreamin'	​off the table by Ariana Grande & The Weeknd	wanna
Daydreamin'	One Last Time	wanna
Daydreamin'	Piano	wanna
Daydreamin'	​pov	wanna
Daydreamin'	Problem (Ft. Iggy Azalea)	wanna
Daydreamin'	​R.E.M.	wanna
Daydreamin'	Right There (Ft. Big Sean)	wanna
Daydreamin'	Side To Side (Ft. Nicki Minaj)	wanna
Daydreamin'	​six thirty	wanna
Daydreamin'	​successful	wanna
Daydreamin'	​sweetener	wanna
Daydreamin'	Tattooed Heart	wanna
Daydreamin'	​thank u, next	wanna
Daydreamin'	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
Daydreamin'	Touch It	wanna
Daydreamin'	​west side	wanna
Daydreamin'	Why Try	wanna
​God is a woman	​goodnight n go	wanna
​God is a woman	Into You	wanna
​God is a woman	​just like magic	wanna
​God is a woman	Knew Better / Forever Boy	wanna
​God is a woman	​love language	wanna
​God is a woman	Lovin' It	wanna
​God is a woman	​make up	wanna
​God is a woman	Moonlight	wanna
​God is a woman	​motive by Ariana Grande & Doja Cat	wanna
​God is a woman	NASA	wanna
​God is a woman	​nasty	wanna
​God is a woman	​​no tears left to cry	wanna
​God is a woman	​obvious	wanna
​God is a woman	​off the table by Ariana Grande & The Weeknd	wanna
​God is a woman	One Last Time	wanna
​God is a woman	Piano	wanna
​God is a woman	​pov	wanna
​God is a woman	Problem (Ft. Iggy Azalea)	wanna
​God is a woman	​R.E.M.	wanna
​God is a woman	Right There (Ft. Big Sean)	wanna
​God is a woman	Side To Side (Ft. Nicki Minaj)	wanna
​God is a woman	​six thirty	wanna
​God is a woman	​successful	wanna
​God is a woman	​sweetener	wanna
​God is a woman	Tattooed Heart	wanna
​God is a woman	​thank u, next	wanna
​God is a woman	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
​God is a woman	Touch It	wanna
​God is a woman	​west side	wanna
​God is a woman	Why Try	wanna
​goodnight n go	Into You	wanna
​goodnight n go	​just like magic	wanna
​goodnight n go	Knew Better / Forever Boy	wanna
​goodnight n go	​love language	wanna
​goodnight n go	Lovin' It	wanna
​goodnight n go	​make up	wanna
​goodnight n go	Moonlight	wanna
​goodnight n go	​motive by Ariana Grande & Doja Cat	wanna
​goodnight n go	NASA	wanna
​goodnight n go	​nasty	wanna
​goodnight n go	​​no tears left to cry	wanna
​goodnight n go	​obvious	wanna
​goodnight n go	​off the table by Ariana Grande & The Weeknd	wanna
​goodnight n go	One Last Time	wanna
​goodnight n go	Piano	wanna
​goodnight n go	​pov	wanna
​goodnight n go	Problem (Ft. Iggy Azalea)	wanna
​goodnight n go	​R.E.M.	wanna
​goodnight n go	Right There (Ft. Big Sean)	wanna
​goodnight n go	Side To Side (Ft. Nicki Minaj)	wanna
​goodnight n go	​six thirty	wanna
​goodnight n go	​successful	wanna
​goodnight n go	​sweetener	wanna
​goodnight n go	Tattooed Heart	wanna
​goodnight n go	​thank u, next	wanna
​goodnight n go	The Way (Spanglish Version) (Ft. Mac Miller)	wanna
​goodnight n go	Touch It	wanna
​goodnight n go	​west side	wanna
​goodnight n go	Why Try	wanna
Into You	​just like magic	wanna
Into You	Knew Better / Forever Boy	wanna
Into You	​love language	wanna
Into You	Lovin' It	wanna
Into You	​make up	wanna
Into You	Moonlight	wanna
Into You	​motive by Ariana Grande & Doja Cat	wanna
Into You	NASA	wanna
Into You	​nasty	wanna
Into You	​​no tears left to cry	wanna
Into You	​obvious	wanna
Into You	​off the table by Ariana Grande & The Weeknd	wanna
Into You	One Last Time	wanna
Into You	Piano	wanna
Into You	​pov	wanna
